s,"n(s,p,L)"
273,0.0003
274,0.0003
275,0.0005
276,0.0004
277,0.0004
278,0.0003
279,0.0005
280,0.0002
281,0.0003
282,0.0002
283,0.0003
284,0.0003
285,0.0005
286,0.0003
289,0.0003
290,0.0004
291,0.0003
292,0.0001
293,0.0004
294,0.0001
295,0.0002
296,0.0003
297,0.0006
298,0.0003
299,0.0001
300,0.0001
301,0.0002
302,0.0002
303,0.0003
304,0.0004
305,0.0004
306,0.0001
307,0.0001
308,0.0002
309,0.0001
310,0.0003
311,0.0001
312,0.0002
313,0.0002
314,0.0001
315,0.0001
317,0.0001
319,0.0001
320,0.0001
321,0.0002
322,0.0001
324,0.0003
325,0.0002
326,0.0002
327,0.0002
329,0.0001
330,0.0003
331,0.0001
332,0.0004
333,0.0002
334,0.0004
335,0.0002
337,0.0002
339,0.0004
340,0.0003
341,0.0004
342,0.0003
345,0.0002
346,0.0001
347,0.0001
348,0.0001
350,0.0002
351,0.0001
352,0.0001
354,0.0003
355,0.0002
356,0.0001
357,0.0002
358,0.0001
359,0.0001
363,0.0003
364,0.0001
365,0.0001
366,0.0002
367,0.0001
368,0.0002
369,0.0001
370,0.0002
371,0.0004
373,0.0001
374,0.0001
375,0.0001
376,0.0003
377,0.0002
378,0.0001
379,0.0001
381,0.0001
382,0.0003
384,0.0001
385,0.0002
386,0.0003
388,0.0002
390,0.0002
394,0.0002
395,0.0001
396,0.0001
397,0.0001
398,0.0003
399,0.0001
401,0.0001
405,0.0001
406,0.0001
408,0.0001
409,0.0001
410,0.0001
411,0.0002
412,0.0001
413,0.0002
414,0.0002
415,0.0001
416,0.0001
417,0.0003
418,0.0002
420,0.0002
421,0.0002
422,0.0002
423,0.0001
424,0.0002
425,0.0001
427,0.0001
429,0.0001
432,0.0002
435,0.0001
436,0.0001
438,0.0001
439,0.0001
442,0.0001
443,0.0001
444,0.0001
445,0.0001
449,0.0001
450,0.0002
453,0.0001
454,0.0002
455,0.0002
456,0.0001
457,0.0003
458,0.0001
463,0.0002
464,0.0003
465,0.0002
469,0.0001
470,0.0001
473,0.0001
474,0.0002
475,0.0001
478,0.0003
479,0.0004
480,0.0001
482,0.0001
484,0.0001
485,0.0002
487,0.0001
489,0.0001
490,0.0001
491,0.0001
494,0.0001
495,0.0002
496,0.0002
498,0.0001
499,0.0001
500,0.0002
502,0.0002
505,0.0001
506,0.0002
508,0.0002
515,0.0003
517,0.0001
521,0.0002
522,0.0001
526,0.0002
527,0.0001
528,0.0002
529,0.0001
530,0.0001
532,0.0001
535,0.0001
540,0.0001
542,0.0002
543,0.0001
544,0.0001
551,0.0002
555,0.0001
559,0.0002
562,0.0001
563,0.0001
564,0.0001
565,0.0001
568,0.0001
572,0.0001
574,0.0001
576,0.0001
578,0.0001
581,0.0001
582,0.0001
583,0.0002
585,0.0002
586,0.0001
587,0.0002
588,0.0001
589,0.0001
590,0.0001
592,0.0001
598,0.0001
599,0.0001
600,0.0001
601,0.0002
602,0.0001
604,0.0001
605,0.0001
607,0.0001
608,0.0001
611,0.0001
613,0.0001
615,0.0001
618,0.0002
619,0.0001
620,0.0001
623,0.0001
625,0.0001
626,0.0003
628,0.0001
629,0.0001
631,0.0001
632,0.0001
634,0.0001
635,0.0002
636,0.0001
639,0.0001
640,0.0001
641,0.0001
643,0.0001
645,0.0001
651,0.0003
652,0.0001
654,0.0001
656,0.0001
657,0.0002
659,0.0002
660,0.0001
665,0.0001
668,0.0001
670,0.0001
677,0.0001
681,0.0001
683,0.0001
684,0.0003
685,0.0002
688,0.0001
691,0.0001
693,0.0001
694,0.0001
695,0.0002
696,0.0001
698,0.0001
700,0.0002
701,0.0002
702,0.0001
705,0.0001
711,0.0002
712,0.0002
713,0.0001
714,0.0001
717,0.0001
718,0.0001
721,0.0001
722,0.0001
724,0.0001
725,0.0001
727,0.0001
728,0.0003
729,0.0001
730,0.0001
731,0.0001
733,0.0001
734,0.0003
735,0.0003
740,0.0001
742,0.0002
743,0.0002
745,0.0001
747,0.0001
750,0.0001
751,0.0001
753,0.0001
755,0.0001
756,0.0001
757,0.0002
758,0.0001
759,0.0001
761,0.0001
762,0.0001
763,0.0001
764,0.0002
766,0.0001
768,0.0001
772,0.0001
773,0.0002
775,0.0001
777,0.0001
778,0.0001
779,0.0001
781,0.0001
785,0.0001
786,0.0001
787,0.0001
788,0.0002
790,0.0001
795,0.0002
796,0.0002
798,0.0002
800,0.0001
801,0.0001
802,0.0001
803,0.0001
804,0.0001
807,0.0002
809,0.0002
810,0.0001
812,0.0002
813,0.0001
818,0.0001
824,0.0002
827,0.0001
828,0.0002
832,0.0002
833,0.0001
835,0.0002
836,0.0001
838,0.0001
845,0.0001
847,0.0001
848,0.0001
849,0.0002
851,0.0001
852,0.0001
855,0.0001
856,0.0002
859,0.0002
861,0.0002
862,0.0001
863,0.0001
866,0.0002
870,0.0002
871,0.0001
873,0.0001
874,0.0001
877,0.0002
878,0.0001
880,0.0001
883,0.0003
885,0.0001
886,0.0002
887,0.0002
888,0.0001
889,0.0001
890,0.0001
891,0.0002
894,0.0003
895,0.0001
896,0.0001
897,0.0001
900,0.0002
902,0.0001
904,0.0001
905,0.0002
906,0.0003
907,0.0001
908,0.0001
910,0.0002
913,0.0001
916,0.0001
917,0.0001
920,0.0001
922,0.0001
925,0.0002
926,0.0002
928,0.0004
930,0.0002
931,0.0001
932,0.0002
933,0.0001
934,0.0001
935,0.0001
937,0.0001
939,0.0002
940,0.0001
941,0.0002
942,0.0002
943,0.0003
944,0.0001
950,0.0002
953,0.0002
955,0.0001
957,0.0002
960,0.0001
961,0.0001
962,0.0001
963,0.0001
964,0.0004
965,0.0001
966,0.0001
967,0.0001
968,0.0001
969,0.0001
970,0.0001
971,0.0003
975,0.0001
976,0.0001
979,0.0001
980,0.0001
981,0.0002
983,0.0002
984,0.0001
985,0.0001
987,0.0001
992,0.0002
994,0.0001
995,0.0003
996,0.0002
997,0.0002
999,0.0001
1000,0.0002
1004,0.0001
1006,0.0001
1007,0.0003
1008,0.0001
1009,0.0001
1010,0.0001
1011,0.0003
1014,0.0003
1015,0.0002
1018,0.0002
1019,0.0006
1020,0.0001
1022,0.0001
1023,0.0002
1024,0.0001
1025,0.0003
1027,0.0003
1028,0.0001
1029,0.0001
1030,0.0001
1031,0.0001
1032,0.0002
1033,0.0002
1034,0.0004
1035,0.0002
1036,0.0002
1037,0.0001
1038,0.0001
1039,0.0001
1040,0.0002
1041,0.0001
1042,0.0003
1043,0.0001
1044,0.0002
1045,0.0001
1046,0.0001
1047,0.0001
1049,0.0001
1051,0.0002
1052,0.0001
1053,0.0003
1054,0.0001
1055,0.0001
1056,0.0002
1057,0.0003
1058,0.0001
1060,0.0003
1062,0.0002
1063,0.0001
1066,0.0001
1067,0.0002
1068,0.0003
1069,0.0003
1071,0.0002
1072,0.0001
1073,0.0003
1074,0.0001
1076,0.0002
1077,0.0002
1079,0.0002
1080,0.0001
1081,0.0003
1082,0.0003
1083,0.0002
1084,0.0003
1085,0.0003
1086,0.0001
1087,0.0004
1088,0.0003
1090,0.0002
1092,0.0003
1093,0.0003
1094,0.0002
1095,0.0006
1096,0.0001
1097,0.0001
1098,0.0001
1099,0.0001
1100,0.0002
1101,0.0003
1102,0.0003
1103,0.0001
1104,0.0002
1105,0.0002
1106,0.0001
1108,0.0002
1109,0.0003
1110,0.0002
1111,0.0003
1112,0.0003
1113,0.0002
1114,0.0002
1115,0.0004
1116,0.0005
1117,0.0004
1118,0.0002
1120,0.0001
1121,0.0004
1122,0.0002
1123,0.0005
1124,0.0004
1125,0.0002
1126,0.0001
1128,0.0001
1129,0.0003
1130,0.0001
1131,0.0002
1132,0.0001
1133,0.0003
1134,0.0002
1135,0.0003
1136,0.0005
1137,0.0003
1138,0.0002
1139,0.0002
1140,0.0002
1141,0.0003
1143,0.0001
1144,0.0002
1145,0.0001
1146,0.0002
1147,0.0006
1148,0.0004
1149,0.0006
1150,0.0002
1151,0.0003
1152,0.0003
1153,0.0001
1154,0.0002
1155,0.0004
1156,0.0003
1157,0.0003
1158,0.0001
1159,0.0001
1160,0.0003
1161,0.0003
1162,0.0005
1163,0.0001
1164,0.0001
1165,0.0003
1166,0.0004
1167,0.0004
1168,0.0002
1170,0.0005
1171,0.0003
1172,0.0003
1173,0.0003
1174,0.0004
1175,0.0002
1176,0.0002
1177,0.0005
1178,0.0002
1179,0.0003
1180,0.0004
1181,0.0003
1182,0.0002
1183,0.0002
1184,0.0004
1185,0.0003
1186,0.0002
1187,0.0002
1188,0.0001
1189,0.0002
1190,0.0001
1191,0.0005
1192,0.0002
1193,0.0003
1194,0.0004
1195,0.0002
1196,0.0005
1197,0.0004
1198,0.0007
1199,0.0006
1200,0.0006
1201,0.0004
1202,0.0004
1203,0.0006
1204,0.0001
1205,0.0005
1206,0.0004
1207,0.0004
1208,0.0003
1209,0.0004
1210,0.0003
1211,0.0003
1212,0.0001
1213,0.0006
1214,0.0008
1215,0.0003
1216,0.0006
1217,0.0003
1218,0.0003
1219,0.0003
1220,0.0007
1221,0.0007
1222,0.0005
1223,0.0012
1224,0.0007
1225,0.0005
1226,0.0006
1227,0.0002
1228,0.0007
1229,0.0007
1230,0.0007
1231,0.0004
1232,0.0007
1233,0.0008
1234,0.0003
1235,0.0008
1236,0.0008
1237,0.0006
1238,0.0003
1239,0.0008
1240,0.0007
1241,0.0006
1242,0.0005
1243,0.0006
1244,0.0004
1245,0.0011
1246,0.001
1247,0.0007
1248,0.0008
1249,0.0004
1250,0.0006
1251,0.0011
1252,0.001
1253,0.0006
1254,0.0008
1255,0.0004
1256,0.0006
1257,0.0009
1258,0.0008
1259,0.0003
1260,0.0007
1261,0.0003
1262,0.0007
1263,0.001
1264,0.0006
1265,0.0003
1266,0.0005
1267,0.0007
1268,0.0006
1269,0.0008
1270,0.0008
1271,0.0004
1272,0.0009
1273,0.0008
1274,0.0005
1275,0.0004
1276,0.0006
1277,0.0004
1278,0.0006
1279,0.0006
1280,0.001
1281,0.0007
1282,0.0014
1283,0.0006
1284,0.001
1285,0.0006
1286,0.0013
1287,0.0007
1288,0.0017
1289,0.0013
1290,0.0008
1291,0.0008
1292,0.0011
1293,0.0007
1294,0.0006
1295,0.0006
1296,0.0007
1297,0.0011
1298,0.0011
1299,0.0008
1300,0.0005
1301,0.001
1302,0.0009
1303,0.0014
1304,0.001
1305,0.001
1306,0.001
1307,0.0003
1308,0.0008
1309,0.0009
1310,0.0011
1311,0.0006
1312,0.0006
1313,0.0012
1314,0.0009
1315,0.0011
1316,0.0013
1317,0.0005
1318,0.001
1319,0.0014
1320,0.0012
1321,0.0019
1322,0.0012
1323,0.0013
1324,0.0011
1325,0.0009
1326,0.0013
1327,0.0012
1328,0.0007
1329,0.0012
1330,0.0012
1331,0.0015
1332,0.0009
1333,0.0015
1334,0.0008
1335,0.0017
1336,0.0009
1337,0.0017
1338,0.0008
1339,0.0016
1340,0.0014
1341,0.0013
1342,0.0015
1343,0.001
1344,0.0013
1345,0.0015
1346,0.0017
1347,0.0019
1348,0.0016
1349,0.0017
1350,0.0017
1351,0.0015
1352,0.0011
1353,0.0019
1354,0.0016
1355,0.0015
1356,0.002
1357,0.0017
1358,0.0014
1359,0.0017
1360,0.0023
1361,0.0016
1362,0.0019
1363,0.0014
1364,0.001
1365,0.0017
1366,0.0027
1367,0.0017
1368,0.0019
1369,0.0017
1370,0.002
1371,0.0015
1372,0.0027
1373,0.0017
1374,0.0015
1375,0.0016
1376,0.0019
1377,0.0022
1378,0.0018
1379,0.0012
1380,0.0017
1381,0.0018
1382,0.0026
1383,0.0014
1384,0.0014
1385,0.0017
1386,0.002
1387,0.0026
1388,0.0021
1389,0.0015
1390,0.0027
1391,0.0033
1392,0.0025
1393,0.0032
1394,0.0025
1395,0.002
1396,0.0021
1397,0.0023
1398,0.0026
1399,0.003
1400,0.0024
1401,0.0034
1402,0.0024
1403,0.0026
1404,0.0024
1405,0.0024
1406,0.0027
1407,0.0016
1408,0.0032
1409,0.0019
1410,0.0025
1411,0.0029
1412,0.0033
1413,0.0024
1414,0.003
1415,0.0038
1416,0.003
1417,0.0024
1418,0.0028
1419,0.0026
1420,0.0032
1421,0.0031
1422,0.0022
1423,0.0021
1424,0.0029
1425,0.0024
1426,0.0027
1427,0.0023
1428,0.0029
1429,0.0033
1430,0.0025
1431,0.0031
1432,0.0039
1433,0.0031
1434,0.003
1435,0.0027
1436,0.0028
1437,0.0048
1438,0.0029
1439,0.0043
1440,0.0032
1441,0.0039
1442,0.0046
1443,0.0028
1444,0.0034
1445,0.0028
1446,0.004
1447,0.0031
1448,0.0034
1449,0.0043
1450,0.0045
1451,0.0038
1452,0.0027
1453,0.0038
1454,0.004
1455,0.0039
1456,0.0036
1457,0.0034
1458,0.0042
1459,0.0044
1460,0.0056
1461,0.0043
1462,0.0057
1463,0.0041
1464,0.0037
1465,0.0037
1466,0.0052
1467,0.003
1468,0.0031
1469,0.0051
1470,0.004
1471,0.0041
1472,0.0054
1473,0.0039
1474,0.0051
1475,0.0043
1476,0.005
1477,0.0049
1478,0.0046
1479,0.0042
1480,0.0048
1481,0.0045
1482,0.0032
1483,0.0045
1484,0.0051
1485,0.0053
1486,0.0049
1487,0.0044
1488,0.0048
1489,0.0039
1490,0.0036
1491,0.0032
1492,0.0043
1493,0.0056
1494,0.0038
1495,0.0048
1496,0.0046
1497,0.005
1498,0.0038
1499,0.0049
1500,0.0045
1501,0.0057
1502,0.005
1503,0.0049
1504,0.0045
1505,0.0048
1506,0.0044
1507,0.0048
1508,0.0037
1509,0.0047
1510,0.0046
1511,0.0041
1512,0.0047
1513,0.0036
1514,0.0049
1515,0.0064
1516,0.0041
1517,0.0033
1518,0.0048
1519,0.0054
1520,0.0056
1521,0.0051
1522,0.0039
1523,0.0051
1524,0.0055
1525,0.0052
1526,0.0041
1527,0.0051
1528,0.0043
1529,0.0027
1530,0.0046
1531,0.0035
1532,0.0042
1533,0.004
1534,0.0051
1535,0.0044
1536,0.004
1537,0.0048
1538,0.005
1539,0.0032
1540,0.004
1541,0.0029
1542,0.0041
1543,0.0036
1544,0.0034
1545,0.0036
1546,0.0053
1547,0.004
1548,0.0033
1549,0.0045
1550,0.0041
1551,0.0036
1552,0.0043
1553,0.0038
1554,0.0027
1555,0.0022
1556,0.0034
1557,0.0025
1558,0.0037
1559,0.003
1560,0.0027
1561,0.0022
1562,0.0031
1563,0.0023
1564,0.0023
1565,0.0025
1566,0.0018
1567,0.0028
1568,0.0024
1569,0.0027
1570,0.003
1571,0.0019
1572,0.002
1573,0.0021
1574,0.0021
1575,0.0017
1576,0.0021
1577,0.0016
1578,0.0017
1579,0.0024
1580,0.0026
1581,0.0014
1582,0.0017
1583,0.0018
1584,0.0012
1585,0.0012
1586,0.0022
1587,0.0017
1588,0.0011
1589,0.0016
1590,0.001
1591,0.0017
1592,0.0017
1593,0.0012
1594,0.0013
1595,0.0019
1596,0.0007
1597,0.0014
1598,0.0011
1599,0.0004
1600,0.0014
1601,0.0014
1602,0.0014
1603,0.0007
1604,0.0005
1605,0.0007
1606,0.0004
1607,0.0004
1608,0.001
1609,0.0004
1610,0.0004
1611,0.0005
1612,0.0008
1613,0.0003
1614,0.0003
1615,0.0005
1616,0.0005
1617,0.0005
1618,0.0005
1619,0.0006
1620,0.0004
1622,0.0003
1623,0.0001
1624,0.0004
1625,0.0003
1626,0.0001
1627,0.0003
1629,0.0002
1630,0.0001
1631,0.0002
1632,0.0002
1633,0.0001
1634,0.0003
1635,0.0003
1637,0.0001
1642,0.0002
1643,0.0001
1644,0.0001
1645,0.0001
1648,0.0001
1649,0.0001
1651,0.0001
1653,0.0001
1657,0.0001
1658,0.0001
