s,"n(s,p,L)"
1383,0.0002
1384,0.0002
1385,0.0001
1386,0.0002
1387,0.0001
1388,0.0002
1389,0.0001
1390,0.0002
1392,0.0003
1393,0.0002
1395,0.0003
1396,0.0003
1397,0.0001
1399,0.0001
1400,0.0001
1401,0.0002
1402,0.0001
1403,0.0001
1404,0.0001
1407,0.0001
1410,0.0001
1413,0.0001
1418,0.0001
1419,0.0002
1424,0.0001
1427,0.0001
1430,0.0001
1432,0.0001
1440,0.0001
1445,0.0001
1471,0.0001
