s,"n(s,p,L)"
608,0.0005
609,0.0002
610,0.0003
611,0.0006
612,0.0005
613,0.0001
614,0.0004
615,0.0006
616,0.0004
617,0.0006
618,0.0005
619,0.0004
620,0.0002
621,0.0005
622,0.0004
623,0.0004
624,0.0001
625,0.0005
626,0.0007
627,0.0001
628,0.0001
629,0.0006
630,0.0003
631,0.0003
632,0.0005
633,0.0003
634,0.0001
635,0.0002
636,0.0004
637,0.0001
638,0.0003
639,0.0003
640,0.0002
641,0.0004
642,0.0008
643,0.0007
644,0.0004
645,0.0004
646,0.0004
647,0.0005
648,0.0003
649,0.0002
650,0.0005
651,0.0005
652,0.0002
653,0.0002
654,0.0005
655,0.0004
656,0.0004
657,0.0002
658,0.0004
659,0.0005
660,0.0003
661,0.0002
662,0.0002
663,0.0003
664,0.0006
665,0.0001
666,0.0003
667,0.0004
668,0.0003
669,0.0002
670,0.0003
671,0.0006
672,0.0002
673,0.0001
674,0.0004
675,0.0002
676,0.0002
677,0.0003
678,0.0005
679,0.0003
680,0.0001
681,0.0002
682,0.0002
683,0.0006
684,0.0004
685,0.0003
686,0.0006
687,0.0002
688,0.0002
689,0.0004
690,0.0005
691,0.0003
692,0.0002
693,0.0004
694,0.0007
695,0.0001
697,0.0002
698,0.0001
699,0.0002
700,0.0002
701,0.0003
702,0.0001
703,0.0001
704,0.0004
706,0.0002
707,0.0005
708,0.0002
709,0.0002
711,0.0001
712,0.0002
713,0.0001
714,0.0003
715,0.0003
716,0.0005
717,0.0002
718,0.0002
720,0.0002
721,0.0002
722,0.0001
723,0.0002
724,0.0001
725,0.0001
727,0.0002
729,0.0002
730,0.0003
732,0.0001
733,0.0005
734,0.0002
735,0.0005
736,0.0002
737,0.0001
738,0.0001
739,0.0002
740,0.0001
741,0.0001
742,0.0004
743,0.0004
745,0.0002
746,0.0003
748,0.0002
749,0.0003
751,0.0002
752,0.0002
754,0.0001
756,0.0002
757,0.0001
761,0.0002
764,0.0003
765,0.0001
766,0.0006
767,0.0002
768,0.0003
769,0.0001
771,0.0001
772,0.0001
773,0.0003
775,0.0001
776,0.0001
778,0.0001
779,0.0001
780,0.0002
781,0.0003
782,0.0002
783,0.0003
785,0.0002
786,0.0001
787,0.0004
789,0.0001
790,0.0002
791,0.0001
792,0.0003
793,0.0001
795,0.0004
796,0.0002
798,0.0002
799,0.0001
800,0.0001
801,0.0001
803,0.0002
805,0.0001
806,0.0001
807,0.0001
809,0.0003
811,0.0002
812,0.0001
813,0.0001
814,0.0001
817,0.0002
824,0.0002
825,0.0002
827,0.0002
829,0.0001
831,0.0001
834,0.0002
837,0.0003
838,0.0002
840,0.0001
842,0.0001
843,0.0002
845,0.0001
847,0.0002
848,0.0001
850,0.0001
851,0.0001
853,0.0001
856,0.0001
857,0.0002
860,0.0002
862,0.0001
863,0.0001
868,0.0001
870,0.0002
871,0.0001
872,0.0001
879,0.0001
886,0.0001
891,0.0001
895,0.0002
896,0.0001
898,0.0002
901,0.0001
903,0.0001
904,0.0001
908,0.0001
913,0.0001
914,0.0001
917,0.0001
921,0.0001
924,0.0001
925,0.0001
927,0.0001
928,0.0001
929,0.0001
933,0.0001
935,0.0001
938,0.0001
945,0.0001
946,0.0001
953,0.0001
959,0.0001
970,0.0001
978,0.0001
985,0.0001
991,0.0001
995,0.0001
998,0.0001
1000,0.0001
1008,0.0001
1037,0.0001
1064,0.0001
