s,"n(s,p,L)"
152,0.0095
153,0.0099
154,0.0084
155,0.0096
156,0.0091
157,0.0092
158,0.0085
159,0.009
160,0.0094
161,0.0094
162,0.0082
163,0.0076
164,0.0085
165,0.0075
166,0.007
167,0.0056
168,0.0069
169,0.0079
170,0.0071
171,0.0057
172,0.0065
173,0.006
174,0.0074
175,0.0078
176,0.0062
177,0.0053
178,0.0057
179,0.0056
180,0.0048
181,0.0061
182,0.005
183,0.0053
184,0.0041
185,0.0051
186,0.0047
187,0.0055
188,0.0053
189,0.006
190,0.0047
191,0.0041
192,0.0035
193,0.0046
194,0.0055
195,0.0046
196,0.005
197,0.0043
198,0.0042
199,0.0043
200,0.0036
201,0.0034
202,0.0033
203,0.0039
204,0.0034
205,0.0036
206,0.0028
207,0.0032
208,0.0027
209,0.0033
210,0.0027
211,0.0042
212,0.0028
213,0.0037
214,0.0033
215,0.0033
216,0.0027
217,0.0032
218,0.0032
219,0.0032
220,0.0017
221,0.0026
222,0.0029
223,0.0032
224,0.0028
225,0.0032
226,0.0021
227,0.003
228,0.0015
229,0.0024
230,0.0012
231,0.0024
232,0.0028
233,0.0026
234,0.0022
235,0.0019
236,0.0025
237,0.0017
238,0.0012
239,0.0023
240,0.0013
241,0.0019
242,0.0021
243,0.0019
244,0.002
245,0.0017
246,0.0016
247,0.0017
248,0.0011
249,0.0022
250,0.001
251,0.0024
252,0.0018
253,0.0014
254,0.0011
255,0.0013
256,0.0018
257,0.0012
258,0.0015
259,0.0019
260,0.0025
261,0.0009
262,0.0009
263,0.0009
264,0.0006
265,0.0008
266,0.0016
267,0.0008
268,0.0007
269,0.0013
270,0.0009
271,0.0013
272,0.0012
273,0.0007
274,0.0011
275,0.0018
276,0.0015
277,0.0011
278,0.0008
279,0.0011
280,0.0011
281,0.0011
282,0.0007
283,0.0012
284,0.0014
285,0.0014
286,0.0004
287,0.0009
288,0.0004
289,0.0008
290,0.0007
291,0.001
292,0.0008
293,0.0008
294,0.0006
295,0.0009
296,0.0005
297,0.0004
298,0.0005
299,0.0008
300,0.0004
301,0.0004
302,0.0003
303,0.0007
304,0.0006
305,0.0009
306,0.0006
307,0.0008
308,0.0003
309,0.0006
310,0.0007
311,0.0003
312,0.0005
313,0.0009
314,0.0007
315,0.0007
316,0.0003
317,0.0006
318,0.0006
319,0.0005
320,0.0007
321,0.0002
322,0.0006
323,0.0003
324,0.0003
325,0.0006
326,0.0005
327,0.0004
328,0.0003
329,0.0005
330,0.0006
331,0.0001
332,0.0007
333,0.0001
334,0.0005
335,0.0007
336,0.0002
337,0.0006
338,0.0004
339,0.0002
340,0.0005
341,0.0003
342,0.0003
343,0.0003
344,0.0004
345,0.0001
346,0.0003
347,0.0006
348,0.0003
349,0.0006
350,0.0007
351,0.0001
352,0.0006
353,0.0002
354,0.0005
355,0.0003
356,0.0002
357,0.0003
358,0.0001
359,0.0001
360,0.0004
361,0.0002
362,0.0001
363,0.0003
364,0.0001
365,0.0002
366,0.0005
367,0.0006
368,0.0002
369,0.0001
370,0.0002
371,0.0001
372,0.0004
373,0.0002
374,0.0003
375,0.0002
376,0.0003
377,0.0002
378,0.0004
379,0.0003
380,0.0001
381,0.0004
383,0.0001
384,0.0001
385,0.0001
386,0.0002
388,0.0001
389,0.0002
391,0.0001
392,0.0002
393,0.0002
394,0.0001
395,0.0002
396,0.0001
397,0.0003
398,0.0003
399,0.0001
400,0.0002
401,0.0002
402,0.0001
403,0.0001
404,0.0002
405,0.0001
406,0.0001
407,0.0001
408,0.0002
411,0.0002
413,0.0001
414,0.0002
415,0.0001
416,0.0001
418,0.0002
425,0.0001
428,0.0001
430,0.0002
433,0.0001
435,0.0001
436,0.0001
437,0.0001
438,0.0001
439,0.0002
442,0.0001
443,0.0001
446,0.0001
447,0.0001
448,0.0001
449,0.0002
451,0.0001
452,0.0001
453,0.0001
455,0.0002
458,0.0001
459,0.0001
461,0.0001
464,0.0001
470,0.0001
471,0.0004
473,0.0001
474,0.0001
475,0.0002
477,0.0001
488,0.0001
496,0.0001
497,0.0001
498,0.0001
503,0.0001
504,0.0001
511,0.0001
512,0.0001
513,0.0002
522,0.0001
523,0.0001
530,0.0001
534,0.0001
543,0.0001
545,0.0001
546,0.0001
551,0.0001
557,0.0001
572,0.0001
587,0.0001
686,0.0001
