s,"n(s,p,L)"
312,0.0025
313,0.0018
314,0.0023
315,0.0032
316,0.0031
317,0.0029
318,0.0026
319,0.0026
320,0.0028
321,0.0024
322,0.0025
323,0.0028
324,0.0023
325,0.0016
326,0.0026
327,0.0022
328,0.0023
329,0.0021
330,0.0027
331,0.0026
332,0.002
333,0.0021
334,0.002
335,0.0019
336,0.0019
337,0.0016
338,0.0021
339,0.0019
340,0.0022
341,0.0025
342,0.0021
343,0.0019
344,0.0023
345,0.0012
346,0.0026
347,0.0019
348,0.0022
349,0.0018
350,0.0019
351,0.0018
352,0.0019
353,0.002
354,0.0009
355,0.0022
356,0.0021
357,0.0022
358,0.0017
359,0.0017
360,0.0016
361,0.0021
362,0.0017
363,0.0019
364,0.0019
365,0.0029
366,0.001
367,0.0015
368,0.0016
369,0.0013
370,0.001
371,0.0011
372,0.0026
373,0.0021
374,0.0013
375,0.0013
376,0.002
377,0.0017
378,0.0016
379,0.0009
380,0.0012
381,0.0016
382,0.0008
383,0.0013
384,0.0018
385,0.0014
386,0.0018
387,0.001
388,0.0012
389,0.0008
390,0.0011
391,0.0017
392,0.001
393,0.0014
394,0.0007
395,0.0009
396,0.0009
397,0.0009
398,0.0015
399,0.0014
400,0.0007
401,0.0006
402,0.0015
403,0.0014
404,0.0012
405,0.0013
406,0.0021
407,0.0007
408,0.0008
409,0.0011
410,0.0004
411,0.001
412,0.0011
413,0.0014
414,0.0012
415,0.0013
416,0.0008
417,0.0007
418,0.0014
419,0.0009
420,0.0011
421,0.0007
422,0.0011
423,0.0013
424,0.0008
425,0.0006
426,0.001
427,0.0004
428,0.001
429,0.0013
430,0.0015
431,0.0013
432,0.0009
433,0.0007
434,0.0011
435,0.0007
436,0.0007
437,0.0009
438,0.0008
439,0.0004
440,0.0009
441,0.0008
442,0.0006
443,0.0005
444,0.0014
445,0.0008
446,0.001
447,0.0008
448,0.0008
449,0.0004
450,0.0008
451,0.0011
452,0.0007
453,0.0004
454,0.0006
455,0.0004
456,0.0005
457,0.0011
458,0.0008
459,0.0005
460,0.0005
461,0.0007
462,0.0002
463,0.0008
464,0.0003
465,0.0001
466,0.0006
467,0.0008
468,0.0004
469,0.0007
470,0.0011
471,0.0005
472,0.0006
473,0.0003
474,0.0007
475,0.0005
476,0.0005
477,0.0008
478,0.0006
479,0.0003
480,0.0006
481,0.0004
482,0.0008
483,0.0006
484,0.0009
485,0.0005
486,0.0005
487,0.0007
488,0.0017
489,0.0002
490,0.0005
491,0.0005
492,0.0005
493,0.0004
494,0.0004
495,0.0008
496,0.0005
497,0.0005
498,0.0003
499,0.0007
500,0.0006
501,0.0002
502,0.0006
503,0.0007
504,0.0003
505,0.0003
506,0.0005
507,0.0005
508,0.0003
509,0.0003
510,0.0006
511,0.0004
512,0.0004
513,0.0001
514,0.0007
515,0.0004
516,0.0004
517,0.0001
518,0.0007
519,0.0003
520,0.0002
521,0.0001
522,0.0005
523,0.0006
524,0.0004
525,0.0003
526,0.0003
527,0.0008
528,0.0002
529,0.0004
530,0.0003
531,0.0004
532,0.0005
533,0.0003
534,0.0002
535,0.0003
536,0.0004
537,0.0005
538,0.0003
539,0.0004
540,0.0004
541,0.0002
542,0.0008
543,0.0003
544,0.0002
545,0.0005
546,0.0002
547,0.0002
548,0.0002
549,0.0005
550,0.0004
551,0.0002
552,0.0002
553,0.0001
554,0.0004
555,0.0003
556,0.0001
557,0.0002
558,0.0004
559,0.0004
560,0.0001
561,0.0003
562,0.0002
563,0.0003
564,0.0003
565,0.0004
566,0.0004
567,0.0005
568,0.0003
569,0.0002
570,0.0005
571,0.0006
572,0.0006
573,0.0003
574,0.0003
575,0.0003
576,0.0002
578,0.0002
579,0.0003
580,0.0002
581,0.0004
582,0.0002
583,0.0007
584,0.0003
585,0.0002
588,0.0001
589,0.0001
590,0.0001
592,0.0001
593,0.0001
594,0.0004
596,0.0005
597,0.0001
598,0.0001
601,0.0001
602,0.0004
603,0.0002
604,0.0001
605,0.0002
606,0.0002
607,0.0003
608,0.0003
609,0.0003
610,0.0002
611,0.0006
612,0.0003
613,0.0002
614,0.0004
615,0.0004
616,0.0001
618,0.0005
619,0.0001
621,0.0002
622,0.0001
623,0.0003
625,0.0001
626,0.0002
628,0.0001
631,0.0002
632,0.0002
633,0.0001
634,0.0001
635,0.0002
636,0.0004
638,0.0002
639,0.0002
640,0.0001
642,0.0003
643,0.0002
644,0.0002
645,0.0001
646,0.0001
647,0.0003
648,0.0001
649,0.0002
650,0.0002
652,0.0002
653,0.0002
654,0.0002
657,0.0002
658,0.0001
660,0.0001
661,0.0002
662,0.0002
664,0.0002
665,0.0001
666,0.0001
668,0.0001
669,0.0001
670,0.0001
671,0.0001
672,0.0001
674,0.0002
675,0.0001
677,0.0003
679,0.0001
680,0.0001
681,0.0001
683,0.0001
684,0.0001
685,0.0001
689,0.0002
692,0.0001
693,0.0001
695,0.0001
697,0.0001
698,0.0002
700,0.0002
701,0.0002
702,0.0002
705,0.0001
706,0.0001
707,0.0001
708,0.0001
709,0.0001
713,0.0001
714,0.0001
716,0.0001
718,0.0001
719,0.0002
720,0.0001
721,0.0001
722,0.0001
723,0.0001
724,0.0002
725,0.0001
726,0.0001
729,0.0001
731,0.0001
733,0.0001
734,0.0003
735,0.0001
740,0.0001
743,0.0001
745,0.0001
747,0.0001
748,0.0001
750,0.0001
751,0.0001
757,0.0001
758,0.0001
762,0.0001
773,0.0001
774,0.0001
776,0.0001
778,0.0001
781,0.0001
784,0.0001
785,0.0001
792,0.0001
795,0.0001
797,0.0001
798,0.0002
799,0.0001
802,0.0001
806,0.0001
807,0.0001
809,0.0001
810,0.0001
818,0.0001
822,0.0001
823,0.0001
832,0.0001
837,0.0001
841,0.0001
874,0.0001
918,0.0001
957,0.0001
983,0.0001
997,0.0001
1083,0.0001
