s,"n(s,p,L)"
984,0.0011
985,0.0014
986,0.0012
987,0.0013
988,0.0013
989,0.001
990,0.0006
991,0.0007
992,0.0014
993,0.0016
994,0.0011
995,0.0013
996,0.0013
997,0.0021
998,0.0005
999,0.0013
1000,0.0014
1001,0.0014
1002,0.0016
1003,0.0013
1004,0.0017
1005,0.0006
1006,0.0008
1007,0.0012
1008,0.0015
1009,0.0016
1010,0.0016
1011,0.0014
1012,0.0012
1013,0.0014
1014,0.0012
1015,0.0008
1016,0.0013
1017,0.0006
1018,0.0014
1019,0.0012
1020,0.0011
1021,0.0003
1022,0.0012
1023,0.0011
1024,0.001
1025,0.0014
1026,0.0013
1027,0.0011
1028,0.0012
1029,0.0009
1030,0.0011
1031,0.0013
1032,0.0013
1033,0.0013
1034,0.0013
1035,0.0012
1036,0.001
1037,0.0011
1038,0.001
1039,0.0016
1040,0.0017
1041,0.0009
1042,0.001
1043,0.0022
1044,0.0012
1045,0.0015
1046,0.0014
1047,0.0007
1048,0.0007
1049,0.0011
1050,0.0011
1051,0.001
1052,0.0009
1053,0.0016
1054,0.0022
1055,0.0013
1056,0.0012
1057,0.0005
1058,0.0018
1059,0.0015
1060,0.0006
1061,0.0014
1062,0.0016
1063,0.0021
1064,0.0012
1065,0.0015
1066,0.001
1067,0.0007
1068,0.0013
1069,0.0011
1070,0.001
1071,0.0014
1072,0.0016
1073,0.0018
1074,0.0011
1075,0.0017
1076,0.0013
1077,0.0011
1078,0.0024
1079,0.0013
1080,0.0013
1081,0.0008
1082,0.0008
1083,0.0005
1084,0.0016
1085,0.0013
1086,0.0012
1087,0.0013
1088,0.0011
1089,0.0019
1090,0.0009
1091,0.0021
1092,0.0013
1093,0.0015
1094,0.0014
1095,0.0013
1096,0.0028
1097,0.0014
1098,0.0015
1099,0.0014
1100,0.0024
1101,0.0015
1102,0.0016
1103,0.0014
1104,0.0011
1105,0.0017
1106,0.0011
1107,0.0016
1108,0.0015
1109,0.0023
1110,0.0013
1111,0.001
1112,0.0017
1113,0.0007
1114,0.0008
1115,0.0015
1116,0.0014
1117,0.0015
1118,0.0013
1119,0.0012
1120,0.0012
1121,0.0012
1122,0.0011
1123,0.0013
1124,0.0014
1125,0.0011
1126,0.0014
1127,0.0009
1128,0.0011
1129,0.0015
1130,0.0013
1131,0.0008
1132,0.0018
1133,0.0018
1134,0.0014
1135,0.0011
1136,0.0013
1137,0.0014
1138,0.002
1139,0.0013
1140,0.0021
1141,0.0015
1142,0.0017
1143,0.0014
1144,0.0012
1145,0.0018
1146,0.0016
1147,0.0015
1148,0.0015
1149,0.0018
1150,0.0008
1151,0.0013
1152,0.0012
1153,0.0014
1154,0.0014
1155,0.0015
1156,0.0014
1157,0.0018
1158,0.0018
1159,0.0017
1160,0.0017
1161,0.0012
1162,0.0011
1163,0.0011
1164,0.0013
1165,0.0014
1166,0.0016
1167,0.0016
1168,0.0017
1169,0.0016
1170,0.0018
1171,0.0013
1172,0.0009
1173,0.0017
1174,0.0013
1175,0.0021
1176,0.0015
1177,0.0013
1178,0.0015
1179,0.0016
1180,0.0018
1181,0.0018
1182,0.0012
1183,0.0017
1184,0.0017
1185,0.0023
1186,0.0019
1187,0.002
1188,0.0019
1189,0.0019
1190,0.0019
1191,0.0019
1192,0.002
1193,0.0014
1194,0.0022
1195,0.0016
1196,0.0019
1197,0.0017
1198,0.0014
1199,0.0015
1200,0.0018
1201,0.0018
1202,0.0013
1203,0.0012
1204,0.0009
1205,0.0016
1206,0.0014
1207,0.0017
1208,0.002
1209,0.0016
1210,0.0021
1211,0.002
1212,0.0012
1213,0.0022
1214,0.0013
1215,0.001
1216,0.0018
1217,0.0018
1218,0.002
1219,0.0008
1220,0.0012
1221,0.0006
1222,0.0014
1223,0.0019
1224,0.002
1225,0.0011
1226,0.0015
1227,0.0016
1228,0.001
1229,0.0015
1230,0.0014
1231,0.0012
1232,0.0018
1233,0.0014
1234,0.0014
1235,0.0011
1236,0.0017
1237,0.0014
1238,0.0012
1239,0.0017
1240,0.0013
1241,0.0015
1242,0.0016
1243,0.0017
1244,0.0016
1245,0.0014
1246,0.0011
1247,0.0012
1248,0.0012
1249,0.0009
1250,0.0015
1251,0.0014
1252,0.0019
1253,0.0016
1254,0.0024
1255,0.0016
1256,0.0015
1257,0.0012
1258,0.0014
1259,0.0017
1260,0.002
1261,0.0009
1262,0.0013
1263,0.001
1264,0.0013
1265,0.0009
1266,0.0015
1267,0.0022
1268,0.0014
1269,0.0019
1270,0.0013
1271,0.0011
1272,0.0011
1273,0.0013
1274,0.0015
1275,0.001
1276,0.0015
1277,0.0014
1278,0.0016
1279,0.0019
1280,0.0014
1281,0.0016
1282,0.0014
1283,0.0016
1284,0.0012
1285,0.0021
1286,0.0012
1287,0.0017
1288,0.002
1289,0.0018
1290,0.0012
1291,0.0014
1292,0.0015
1293,0.0019
1294,0.0013
1295,0.0013
1296,0.0009
1297,0.0012
1298,0.0011
1299,0.0016
1300,0.0013
1301,0.0005
1302,0.0007
1303,0.0022
1304,0.0011
1305,0.0011
1306,0.0013
1307,0.001
1308,0.0015
1309,0.0009
1310,0.0015
1311,0.001
1312,0.0011
1313,0.0009
1314,0.0005
1315,0.0015
1316,0.0014
1317,0.0008
1318,0.0013
1319,0.0015
1320,0.0008
1321,0.0007
1322,0.001
1323,0.0009
1324,0.001
1325,0.0012
1326,0.0012
1327,0.0012
1328,0.0015
1329,0.0014
1330,0.0011
1331,0.0006
1332,0.001
1333,0.0013
1334,0.001
1335,0.0009
1336,0.0012
1337,0.0008
1338,0.0013
1339,0.0012
1340,0.0008
1341,0.0011
1342,0.0006
1343,0.001
1344,0.0012
1345,0.001
1346,0.0008
1347,0.0011
1348,0.0007
1349,0.0009
1350,0.0016
1351,0.0006
1352,0.0008
1353,0.0011
1354,0.0007
1355,0.0003
1356,0.001
1357,0.0009
1358,0.0007
1359,0.001
1360,0.0005
1361,0.0012
1362,0.0013
1363,0.0006
1364,0.0004
1365,0.0004
1366,0.0005
1367,0.0012
1368,0.0005
1369,0.0006
1370,0.0006
1371,0.001
1372,0.0008
1373,0.0005
1374,0.0008
1375,0.0004
1376,0.0008
1377,0.0007
1378,0.0007
1379,0.0004
1380,0.0012
1381,0.0011
1382,0.0006
1383,0.0009
1384,0.0006
1385,0.0007
1386,0.0008
1387,0.0005
1388,0.0003
1389,0.0009
1390,0.0003
1391,0.0007
1392,0.0008
1393,0.0004
1394,0.0005
1395,0.0006
1396,0.0006
1397,0.0007
1398,0.0002
1399,0.0001
1400,0.0005
1401,0.0006
1402,0.0007
1403,0.0003
1404,0.0003
1405,0.0003
1406,0.0003
1407,0.0002
1408,0.0002
1409,0.0005
1410,0.0001
1411,0.0005
1412,0.0001
1413,0.0003
1414,0.0004
1415,0.0003
1416,0.0004
1417,0.0003
1418,0.0005
1419,0.0001
1420,0.0005
1421,0.0005
1422,0.0001
1423,0.0001
1424,0.0003
1425,0.0005
1426,0.0001
1427,0.0004
1429,0.0003
1430,0.0001
1431,0.0002
1432,0.0002
1433,0.0002
1434,0.0002
1435,0.0001
1436,0.0002
1437,0.0004
1438,0.0001
1439,0.0004
1440,0.0002
1441,0.0001
1444,0.0002
1445,0.0006
1447,0.0004
1449,0.0001
1450,0.0004
1451,0.0002
1452,0.0003
1453,0.0001
1454,0.0001
1455,0.0001
1456,0.0001
1457,0.0002
1458,0.0002
1460,0.0001
1463,0.0001
1464,0.0002
1470,0.0001
1471,0.0001
1472,0.0001
1473,0.0001
1474,0.0001
1479,0.0001
1480,0.0001
1482,0.0001
1485,0.0001
1487,0.0001
1489,0.0001
