s,"n(s,p,L)"
1486,0.0004
1487,0.0004
1489,0.0003
1490,0.0004
1491,0.0001
1492,0.0003
1493,0.0001
1494,0.0002
1495,0.0002
1496,0.0003
1497,0.0003
1498,0.0001
1499,0.0003
1500,0.0001
1501,0.0001
1502,0.0002
1503,0.0003
1504,0.0003
1505,0.0005
1506,0.0001
1507,0.0001
1508,0.0001
1509,0.0001
1510,0.0003
1511,0.0005
1512,0.0001
1513,0.0007
1514,0.0009
1515,0.0008
1516,0.0009
1517,0.0002
1518,0.0002
1519,0.0005
1520,0.0003
1521,0.0006
1522,0.0004
1523,0.0004
1524,0.0007
1525,0.0002
1526,0.0003
1527,0.0009
1528,0.0008
1529,0.0003
1530,0.0009
1531,0.0011
1532,0.0005
1533,0.0004
1534,0.0005
1535,0.0009
1536,0.0011
1537,0.0003
1538,0.001
1539,0.0005
1540,0.0002
1541,0.0009
1542,0.0007
1543,0.0004
1544,0.001
1545,0.0007
1546,0.0005
1547,0.0012
1548,0.0005
1549,0.0007
1550,0.0004
1551,0.0008
1552,0.0008
1553,0.0006
1554,0.0012
1555,0.001
1556,0.001
1557,0.0018
1558,0.0014
1559,0.0012
1560,0.0013
1561,0.0008
1562,0.0018
1563,0.002
1564,0.0014
1565,0.0013
1566,0.001
1567,0.0017
1568,0.0011
1569,0.0014
1570,0.0015
1571,0.0011
1572,0.0019
1573,0.0015
1574,0.0016
1575,0.0017
1576,0.0025
1577,0.001
1578,0.002
1579,0.0026
1580,0.0022
1581,0.002
1582,0.0028
1583,0.0018
1584,0.0032
1585,0.0024
1586,0.0018
1587,0.0021
1588,0.0024
1589,0.0022
1590,0.0024
1591,0.0035
1592,0.0032
1593,0.0018
1594,0.0013
1595,0.0033
1596,0.0032
1597,0.002
1598,0.0024
1599,0.0041
1600,0.0025
1601,0.0038
1602,0.0028
1603,0.0031
1604,0.0029
1605,0.0049
1606,0.0034
1607,0.0039
1608,0.0037
1609,0.0034
1610,0.0042
1611,0.0047
1612,0.0034
1613,0.0052
1614,0.0037
1615,0.0041
1616,0.0042
1617,0.0042
1618,0.0056
1619,0.0048
1620,0.0059
1621,0.0057
1622,0.0046
1623,0.0051
1624,0.0047
1625,0.0056
1626,0.0063
1627,0.0058
1628,0.0048
1629,0.0061
1630,0.0062
1631,0.006
1632,0.0058
1633,0.0064
1634,0.0076
1635,0.0066
1636,0.0076
1637,0.0064
1638,0.0075
1639,0.0075
1640,0.0072
1641,0.0065
1642,0.0085
1643,0.0056
1644,0.0073
1645,0.0079
1646,0.0086
1647,0.0081
1648,0.0079
1649,0.0075
1650,0.0084
1651,0.0076
1652,0.0091
1653,0.0089
1654,0.0076
1655,0.0094
1656,0.0084
1657,0.0107
1658,0.0089
1659,0.0081
1660,0.0078
1661,0.0085
1662,0.0088
1663,0.0101
1664,0.0084
1665,0.0089
1666,0.01
1667,0.01
1668,0.0097
1669,0.0083
1670,0.0104
1671,0.0106
1672,0.0085
1673,0.0101
1674,0.0079
1675,0.0088
1676,0.0081
1677,0.009
1678,0.0107
1679,0.0099
1680,0.0089
1681,0.01
1682,0.0078
1683,0.0088
1684,0.007
1685,0.0072
1686,0.0087
1687,0.0086
1688,0.0091
1689,0.0068
1690,0.0085
1691,0.0089
1692,0.0067
1693,0.0084
1694,0.0079
1695,0.0075
1696,0.0072
1697,0.0072
1698,0.0081
1699,0.0081
1700,0.007
1701,0.0059
1702,0.0061
1703,0.0079
1704,0.0056
1705,0.0049
1706,0.0045
1707,0.0068
1708,0.005
1709,0.0046
1710,0.0045
1711,0.0035
1712,0.0042
1713,0.0034
1714,0.005
1715,0.005
1716,0.0044
1717,0.0035
1718,0.0038
1719,0.0035
1720,0.0027
1721,0.0028
1722,0.0033
1723,0.0029
1724,0.0035
1725,0.002
1726,0.0024
1727,0.0018
1728,0.002
1729,0.0018
1730,0.0024
1731,0.0021
1732,0.001
1733,0.0015
1734,0.0014
1735,0.0014
1736,0.0013
1737,0.0013
1738,0.0015
1739,0.0012
1740,0.0011
1741,0.0011
1742,0.0008
1743,0.0011
1744,0.0008
1745,0.0009
1746,0.001
1747,0.0011
1748,0.0011
1749,0.0004
1750,0.0005
1751,0.0003
1752,0.0004
1753,0.0007
1754,0.0006
1755,0.0003
1756,0.0004
1757,0.0004
1758,0.0004
1759,0.0005
1760,0.0002
1761,0.0003
1762,0.0003
1763,0.0002
1764,0.0002
1765,0.0001
1766,0.0001
1767,0.0002
1769,0.0002
1770,0.0001
1774,0.0001
1777,0.0001
1780,0.0001
1784,0.0001
1793,0.0001
1796,0.0001
