s,"n(s,p,L)"
283,0.004
284,0.0045
285,0.0028
286,0.0042
287,0.0045
288,0.0035
289,0.0031
290,0.0034
291,0.0039
292,0.0039
293,0.0039
294,0.004
295,0.004
296,0.003
297,0.0038
298,0.0035
299,0.0036
300,0.0036
301,0.0028
302,0.0036
303,0.0046
304,0.0039
305,0.0039
306,0.003
307,0.0035
308,0.0037
309,0.003
310,0.0037
311,0.0026
312,0.0027
313,0.0032
314,0.002
315,0.0031
316,0.0028
317,0.003
318,0.0035
319,0.0022
320,0.0023
321,0.0038
322,0.0027
323,0.0027
324,0.0028
325,0.0027
326,0.0027
327,0.0027
328,0.0027
329,0.0039
330,0.003
331,0.0037
332,0.0028
333,0.0034
334,0.0037
335,0.0029
336,0.0029
337,0.0022
338,0.0034
339,0.003
340,0.0026
341,0.0036
342,0.0035
343,0.0031
344,0.0031
345,0.0027
346,0.0031
347,0.0027
348,0.0028
349,0.0033
350,0.0029
351,0.0034
352,0.0031
353,0.0043
354,0.003
355,0.0029
356,0.0025
357,0.003
358,0.0029
359,0.0023
360,0.0024
361,0.0038
362,0.0021
363,0.0024
364,0.0034
365,0.0028
366,0.0032
367,0.0028
368,0.0018
369,0.003
370,0.0035
371,0.0017
372,0.0034
373,0.0033
374,0.0035
375,0.0028
376,0.0032
377,0.0019
378,0.0029
379,0.0028
380,0.0022
381,0.0024
382,0.0026
383,0.0026
384,0.003
385,0.0029
386,0.0032
387,0.0028
388,0.0026
389,0.0018
390,0.002
391,0.0032
392,0.0021
393,0.0027
394,0.0018
395,0.0032
396,0.0023
397,0.002
398,0.0027
399,0.0035
400,0.0018
401,0.0026
402,0.0028
403,0.0022
404,0.0024
405,0.0026
406,0.002
407,0.0015
408,0.0024
409,0.0029
410,0.0035
411,0.0019
412,0.0022
413,0.0029
414,0.0023
415,0.0011
416,0.002
417,0.002
418,0.0025
419,0.0025
420,0.0016
421,0.0016
422,0.0019
423,0.0016
424,0.0028
425,0.002
426,0.0024
427,0.0021
428,0.0019
429,0.0019
430,0.0017
431,0.0029
432,0.0028
433,0.002
434,0.002
435,0.0024
436,0.0018
437,0.0018
438,0.0016
439,0.0023
440,0.0022
441,0.0016
442,0.0018
443,0.0015
444,0.0012
445,0.0017
446,0.0015
447,0.0022
448,0.0026
449,0.0022
450,0.0017
451,0.0017
452,0.0015
453,0.0018
454,0.0022
455,0.0023
456,0.0014
457,0.0018
458,0.0023
459,0.0018
460,0.0019
461,0.0022
462,0.0018
463,0.0017
464,0.002
465,0.0018
466,0.0009
467,0.0013
468,0.0016
469,0.0019
470,0.0015
471,0.0016
472,0.0023
473,0.0014
474,0.0017
475,0.0012
476,0.0019
477,0.0017
478,0.0017
479,0.0009
480,0.0018
481,0.0018
482,0.0015
483,0.0009
484,0.0015
485,0.0019
486,0.0021
487,0.0012
488,0.002
489,0.0017
490,0.0022
491,0.0025
492,0.0021
493,0.0023
494,0.0014
495,0.0024
496,0.0019
497,0.0018
498,0.0012
499,0.0025
500,0.0015
501,0.0011
502,0.0023
503,0.0019
504,0.0018
505,0.0018
506,0.0022
507,0.001
508,0.002
509,0.0018
510,0.0013
511,0.0014
512,0.0014
513,0.0026
514,0.0013
515,0.0012
516,0.0023
517,0.0015
518,0.0016
519,0.0013
520,0.0023
521,0.0017
522,0.0015
523,0.0017
524,0.0016
525,0.0023
526,0.0019
527,0.0022
528,0.0026
529,0.0013
530,0.0015
531,0.0014
532,0.0017
533,0.0016
534,0.0017
535,0.0016
536,0.0012
537,0.0021
538,0.0008
539,0.0015
540,0.0016
541,0.0012
542,0.0014
543,0.0014
544,0.0019
545,0.0015
546,0.0013
547,0.0026
548,0.0008
549,0.0018
550,0.0018
551,0.0011
552,0.0017
553,0.0018
554,0.0018
555,0.0014
556,0.0022
557,0.0013
558,0.0019
559,0.002
560,0.0016
561,0.0012
562,0.0019
563,0.0013
564,0.0015
565,0.0016
566,0.002
567,0.0012
568,0.0016
569,0.0014
570,0.0005
571,0.001
572,0.0012
573,0.0012
574,0.0006
575,0.0013
576,0.0015
577,0.0012
578,0.001
579,0.0013
580,0.0009
581,0.0012
582,0.0007
583,0.0011
584,0.0015
585,0.0014
586,0.001
587,0.0008
588,0.002
589,0.0014
590,0.0019
591,0.0016
592,0.0009
593,0.0009
594,0.001
595,0.0015
596,0.0013
597,0.0013
598,0.0016
599,0.0014
600,0.0012
601,0.001
602,0.0012
603,0.0014
604,0.0007
605,0.0011
606,0.002
607,0.0014
608,0.0005
609,0.001
610,0.0014
611,0.0011
612,0.001
613,0.0018
614,0.0011
615,0.0014
616,0.0013
617,0.001
618,0.0014
619,0.0014
620,0.0007
621,0.0006
622,0.0017
623,0.0015
624,0.0019
625,0.0014
626,0.0013
627,0.0011
628,0.0008
629,0.001
630,0.0008
631,0.0018
632,0.001
633,0.0013
634,0.0013
635,0.0015
636,0.002
637,0.0017
638,0.0011
639,0.0009
640,0.0011
641,0.0012
642,0.0008
643,0.0019
644,0.0015
645,0.0015
646,0.0012
647,0.0011
648,0.0019
649,0.0012
650,0.0014
651,0.0013
652,0.0012
653,0.0017
654,0.0005
655,0.0008
656,0.0012
657,0.0013
658,0.0008
659,0.0012
660,0.0009
661,0.0015
662,0.001
663,0.0011
664,0.0009
665,0.0011
666,0.0013
667,0.001
668,0.0008
669,0.0012
670,0.001
671,0.0009
672,0.0013
673,0.0012
674,0.0012
675,0.0008
676,0.0013
677,0.001
678,0.0013
679,0.0011
680,0.0021
681,0.0015
682,0.0009
683,0.0016
684,0.0011
685,0.0011
686,0.0007
687,0.0013
688,0.0014
689,0.0009
690,0.001
691,0.0011
692,0.0016
693,0.0016
694,0.0017
695,0.0011
696,0.0019
697,0.0014
698,0.0009
699,0.0004
700,0.0009
701,0.0019
702,0.0007
703,0.0004
704,0.001
705,0.0011
706,0.0013
707,0.0016
708,0.0012
709,0.0009
710,0.0007
711,0.0011
712,0.0009
713,0.0012
714,0.0008
715,0.0009
716,0.001
717,0.0007
718,0.0017
719,0.0013
720,0.0012
721,0.0014
722,0.0012
723,0.0011
724,0.0014
725,0.0006
726,0.0009
727,0.0009
728,0.0014
729,0.0006
730,0.001
731,0.0008
732,0.0008
733,0.0007
734,0.001
735,0.001
736,0.0013
737,0.0012
738,0.0009
739,0.001
740,0.0022
741,0.0011
742,0.0013
743,0.001
744,0.0006
745,0.0006
746,0.0008
747,0.0008
748,0.0008
749,0.0012
750,0.002
751,0.0009
752,0.001
753,0.0009
754,0.0006
755,0.0008
756,0.0012
757,0.0008
758,0.0015
759,0.0008
760,0.0008
761,0.0013
762,0.0013
763,0.001
764,0.0011
765,0.0005
766,0.001
767,0.0011
768,0.0012
769,0.0004
770,0.0013
771,0.0012
772,0.0007
773,0.0006
774,0.0008
775,0.0011
776,0.0006
777,0.001
778,0.001
779,0.0008
780,0.001
781,0.0008
782,0.0008
783,0.0014
784,0.001
785,0.0004
786,0.0007
787,0.001
788,0.0008
789,0.0014
790,0.0011
791,0.0005
792,0.0009
793,0.0008
794,0.0007
795,0.0017
796,0.001
797,0.001
798,0.0007
799,0.0011
800,0.0013
801,0.0011
802,0.0009
803,0.0005
804,0.0008
805,0.0009
806,0.0014
807,0.0009
808,0.0012
809,0.0004
810,0.0006
811,0.0006
812,0.0007
813,0.0018
814,0.0005
815,0.0005
816,0.0005
817,0.0014
818,0.0011
819,0.0006
820,0.0008
821,0.0005
822,0.0012
823,0.0005
824,0.0016
825,0.0006
826,0.0006
827,0.001
828,0.0005
829,0.0008
830,0.0007
831,0.0009
832,0.001
833,0.0015
834,0.0006
835,0.0013
836,0.0008
837,0.0006
838,0.0007
839,0.0005
840,0.0013
841,0.0012
842,0.0008
843,0.0009
844,0.0008
845,0.001
846,0.0004
847,0.001
848,0.0009
849,0.0009
850,0.0008
851,0.001
852,0.0005
853,0.0001
854,0.0008
855,0.0006
856,0.0014
857,0.0008
858,0.001
859,0.0002
860,0.0007
861,0.0015
862,0.0006
863,0.0011
864,0.0009
865,0.0012
866,0.0009
867,0.0005
868,0.0005
869,0.0007
870,0.0006
871,0.0007
872,0.0006
873,0.0009
874,0.0005
875,0.0008
876,0.0006
877,0.0011
878,0.0007
879,0.0012
880,0.0003
881,0.0003
882,0.0001
883,0.0009
884,0.0004
885,0.0003
886,0.0006
887,0.0006
888,0.001
889,0.0006
890,0.0003
891,0.0012
892,0.0005
893,0.0008
894,0.0008
895,0.0005
896,0.0011
897,0.0005
898,0.0007
899,0.0013
900,0.0004
901,0.0008
902,0.0009
903,0.0009
904,0.0009
905,0.0011
906,0.0006
907,0.0009
908,0.0008
909,0.0009
910,0.0008
911,0.0009
912,0.0005
913,0.0004
914,0.0005
915,0.0005
916,0.0007
917,0.0006
918,0.0009
919,0.0003
920,0.0002
921,0.0009
922,0.0004
923,0.0008
924,0.0005
925,0.0007
926,0.0011
927,0.0012
928,0.0009
929,0.0003
930,0.0008
931,0.0008
932,0.0007
933,0.0006
934,0.0008
935,0.0007
936,0.0005
937,0.0007
938,0.0009
939,0.0004
940,0.0008
941,0.0006
942,0.0004
943,0.0011
944,0.0004
945,0.0005
946,0.0012
947,0.0008
948,0.0004
949,0.0007
950,0.0005
951,0.0008
952,0.001
953,0.0002
954,0.0002
955,0.0004
956,0.0001
957,0.0002
958,0.0006
959,0.0004
960,0.0004
961,0.0005
962,0.0008
963,0.0003
964,0.0005
965,0.0008
966,0.0008
967,0.0005
968,0.0007
969,0.001
970,0.0011
971,0.0008
972,0.0003
973,0.0006
974,0.0007
975,0.0003
976,0.0004
977,0.0005
978,0.0004
979,0.0004
980,0.0007
981,0.0002
982,0.0003
983,0.0006
984,0.0008
985,0.0003
986,0.0003
987,0.0007
988,0.0004
989,0.0004
990,0.0007
991,0.0002
992,0.0004
993,0.0011
994,0.0003
995,0.0012
996,0.0005
997,0.0005
998,0.0002
999,0.0002
1000,0.0002
1001,0.0002
1002,0.0003
1003,0.0007
1004,0.0002
1005,0.0006
1006,0.0006
1007,0.0005
1008,0.0008
1009,0.0003
1010,0.0004
1011,0.0007
1012,0.0002
1013,0.0002
1014,0.0007
1015,0.0003
1016,0.0005
1017,0.0003
1018,0.0004
1019,0.0004
1020,0.0009
1021,0.0007
1022,0.0007
1023,0.0002
1024,0.0002
1025,0.0003
1026,0.0006
1027,0.0004
1028,0.0005
1029,0.0008
1030,0.0006
1031,0.0003
1032,0.0005
1033,0.0009
1034,0.0003
1035,0.0005
1036,0.0005
1037,0.0005
1038,0.0005
1039,0.0005
1040,0.0003
1041,0.0007
1042,0.0007
1043,0.0002
1044,0.0001
1045,0.0004
1047,0.0008
1048,0.0002
1049,0.0005
1050,0.0004
1051,0.0002
1052,0.0005
1053,0.0002
1054,0.0002
1055,0.0001
1056,0.0003
1057,0.0002
1058,0.0005
1059,0.0006
1060,0.0003
1061,0.0005
1062,0.0007
1063,0.0003
1064,0.0004
1065,0.0005
1066,0.0004
1067,0.0001
1068,0.0004
1069,0.0001
1070,0.0002
1071,0.0003
1072,0.0002
1073,0.0001
1074,0.0002
1075,0.0003
1076,0.0006
1077,0.0004
1078,0.0005
1079,0.0006
1080,0.0001
1081,0.0001
1082,0.0003
1083,0.0003
1084,0.0001
1085,0.0005
1087,0.0002
1088,0.0003
1089,0.0003
1090,0.0005
1091,0.0002
1092,0.0002
1093,0.0003
1094,0.0001
1095,0.0005
1096,0.0001
1097,0.0003
1099,0.0004
1100,0.0004
1101,0.0002
1102,0.0002
1103,0.0001
1104,0.0003
1105,0.0004
1107,0.0002
1108,0.0003
1109,0.0003
1110,0.0003
1111,0.0003
1112,0.0005
1113,0.0002
1114,0.0003
1115,0.0001
1116,0.0002
1117,0.0002
1118,0.0002
1119,0.0003
1121,0.0001
1122,0.0003
1123,0.0002
1124,0.0001
1125,0.0001
1126,0.0004
1127,0.0002
1128,0.0001
1129,0.0004
1130,0.0001
1131,0.0004
1132,0.0002
1133,0.0002
1134,0.0003
1135,0.0002
1136,0.0001
1137,0.0001
1138,0.0003
1139,0.0001
1140,0.0002
1141,0.0001
1142,0.0002
1143,0.0001
1144,0.0001
1145,0.0001
1146,0.0001
1147,0.0002
1148,0.0001
1149,0.0002
1150,0.0001
1151,0.0001
1152,0.0001
1153,0.0003
1154,0.0001
1155,0.0004
1156,0.0001
1159,0.0001
1160,0.0001
1161,0.0004
1162,0.0001
1163,0.0003
1164,0.0003
1165,0.0001
1166,0.0002
1167,0.0002
1168,0.0001
1169,0.0001
1170,0.0002
1171,0.0002
1172,0.0001
1173,0.0002
1174,0.0002
1175,0.0002
1176,0.0003
1177,0.0002
1178,0.0001
1179,0.0001
1180,0.0001
1181,0.0002
1183,0.0002
1184,0.0002
1185,0.0003
1186,0.0001
1187,0.0005
1189,0.0003
1190,0.0002
1191,0.0001
1192,0.0001
1193,0.0002
1194,0.0001
1195,0.0001
1196,0.0001
1197,0.0001
1198,0.0002
1201,0.0003
1202,0.0002
1203,0.0002
1204,0.0002
1205,0.0002
1207,0.0001
1208,0.0001
1209,0.0003
1210,0.0002
1211,0.0003
1213,0.0002
1214,0.0002
1219,0.0001
1220,0.0001
1221,0.0001
1222,0.0002
1224,0.0001
1225,0.0001
1227,0.0002
1228,0.0001
1230,0.0001
1232,0.0001
1233,0.0001
1235,0.0002
1236,0.0001
1237,0.0004
1240,0.0001
1241,0.0002
1242,0.0001
1246,0.0001
1247,0.0001
1249,0.0001
1253,0.0001
1255,0.0001
1256,0.0001
1265,0.0001
1267,0.0001
1270,0.0001
1274,0.0002
1278,0.0001
1282,0.0001
1283,0.0001
1289,0.0002
1303,0.0002
1307,0.0001
1325,0.0001
1326,0.0001
1358,0.0001
1371,0.0001
1391,0.0001
