s,"n(s,p,L)"
147,0.0022
148,0.0037
149,0.0036
150,0.0024
151,0.0025
152,0.0027
153,0.003
154,0.0028
155,0.0026
156,0.0035
157,0.0022
158,0.0019
159,0.0017
160,0.0024
161,0.0022
162,0.0025
163,0.0017
164,0.0023
165,0.0028
166,0.0029
167,0.0021
168,0.0025
169,0.002
170,0.0031
171,0.0026
172,0.0017
173,0.0029
174,0.0025
175,0.0017
176,0.0026
177,0.0017
178,0.0017
179,0.0015
180,0.002
181,0.0019
182,0.0015
183,0.0014
184,0.0021
185,0.0014
186,0.0027
187,0.0024
188,0.0018
189,0.001
190,0.0014
191,0.0017
192,0.0024
193,0.0016
194,0.0012
195,0.0012
196,0.0021
197,0.0012
198,0.0024
199,0.0008
200,0.0018
201,0.001
202,0.001
203,0.0014
204,0.0023
205,0.0012
206,0.0015
207,0.0017
208,0.0011
209,0.0014
210,0.0018
211,0.0006
212,0.0013
213,0.0011
214,0.0016
215,0.001
216,0.0011
217,0.0009
218,0.0007
219,0.0017
220,0.0014
221,0.0015
222,0.0012
223,0.0008
224,0.001
225,0.0018
226,0.0007
227,0.0009
228,0.0008
229,0.0011
230,0.0012
231,0.0009
232,0.0005
233,0.0004
234,0.001
235,0.0006
236,0.0009
237,0.001
238,0.0014
239,0.0015
240,0.0009
241,0.0013
242,0.0013
243,0.0013
244,0.001
245,0.0008
246,0.001
247,0.0009
248,0.0011
249,0.0012
250,0.0009
251,0.0011
252,0.0008
253,0.0007
254,0.0008
255,0.0009
256,0.001
257,0.0007
258,0.0014
259,0.0006
260,0.0009
261,0.0012
262,0.0005
263,0.0008
264,0.001
265,0.0008
266,0.001
267,0.0009
268,0.0006
269,0.0006
270,0.0008
271,0.0004
272,0.0014
273,0.0006
274,0.0006
275,0.0012
276,0.0005
277,0.0016
278,0.001
279,0.0007
280,0.0005
281,0.0005
282,0.0011
283,0.0007
284,0.0011
285,0.0004
286,0.0007
287,0.0011
288,0.0011
289,0.0009
290,0.001
291,0.0006
292,0.0004
293,0.0003
294,0.001
295,0.0005
296,0.0005
297,0.0008
298,0.0009
299,0.0007
300,0.0009
301,0.0006
302,0.0005
303,0.0005
304,0.0008
305,0.0011
306,0.0003
307,0.0009
308,0.0003
309,0.0004
310,0.0009
311,0.001
312,0.0004
313,0.0005
314,0.0003
315,0.0005
316,0.0004
317,0.0006
318,0.0006
319,0.0005
320,0.0007
321,0.0007
322,0.0001
323,0.0006
324,0.0012
325,0.0003
326,0.0007
327,0.0008
328,0.0005
329,0.0006
330,0.0006
331,0.0006
332,0.0008
333,0.0004
334,0.0009
335,0.0003
336,0.0007
337,0.0006
338,0.0001
339,0.0004
340,0.0004
341,0.0009
342,0.0003
343,0.0004
344,0.0006
345,0.0007
346,0.0001
347,0.0009
348,0.0008
349,0.0004
350,0.0007
351,0.0006
352,0.0003
353,0.0006
354,0.0007
355,0.0006
356,0.0006
357,0.0003
358,0.0003
359,0.0006
360,0.0001
361,0.0008
362,0.0007
363,0.0005
364,0.0006
365,0.0005
366,0.0009
367,0.0002
368,0.0005
369,0.0005
370,0.0006
371,0.0008
372,0.0007
373,0.0006
374,0.0005
375,0.0006
376,0.0006
377,0.0003
378,0.0005
379,0.0003
380,0.0004
381,0.0011
382,0.0005
383,0.0005
384,0.0005
385,0.0003
386,0.0003
387,0.0005
388,0.0002
389,0.0003
390,0.0005
391,0.0003
392,0.0006
393,0.0004
394,0.0003
395,0.0004
396,0.0008
397,0.0004
398,0.0003
399,0.0001
400,0.0005
401,0.0005
402,0.0001
403,0.0001
404,0.0002
405,0.0003
406,0.0005
407,0.0001
408,0.0002
409,0.0004
410,0.0003
411,0.0003
412,0.0006
413,0.0006
414,0.0006
415,0.0003
416,0.0003
417,0.0005
418,0.0003
419,0.0005
420,0.0007
421,0.0003
422,0.0004
423,0.0005
424,0.0002
425,0.0001
426,0.0003
427,0.0004
428,0.0004
429,0.0006
430,0.0003
431,0.0003
432,0.0003
433,0.0004
434,0.0002
435,0.0001
436,0.0004
437,0.0001
438,0.0007
439,0.0009
440,0.0006
441,0.0007
442,0.0005
443,0.0003
444,0.0003
445,0.0004
446,0.0006
447,0.0003
448,0.0005
449,0.0004
451,0.0004
452,0.0001
453,0.0003
454,0.0004
455,0.0001
456,0.0003
458,0.0002
459,0.0003
460,0.0001
461,0.0001
462,0.0001
463,0.0004
464,0.0006
465,0.0002
466,0.0004
467,0.0006
468,0.0006
469,0.0006
470,0.0001
471,0.0003
472,0.0003
473,0.0004
474,0.0002
475,0.0003
476,0.0004
477,0.0002
478,0.0002
479,0.0004
480,0.0002
481,0.0002
482,0.0002
483,0.0005
484,0.0003
485,0.0002
486,0.0004
487,0.0003
488,0.0002
489,0.0001
490,0.0005
491,0.0005
492,0.0004
494,0.0003
495,0.0004
496,0.0003
497,0.0006
498,0.0001
499,0.0003
500,0.0002
501,0.0003
502,0.0003
503,0.0002
504,0.0005
505,0.0004
506,0.0005
507,0.0003
508,0.0005
509,0.0003
510,0.0002
511,0.0002
512,0.0004
513,0.0003
514,0.0003
515,0.0003
516,0.0005
517,0.0001
518,0.0002
519,0.0003
520,0.0002
521,0.0004
522,0.0003
523,0.0001
524,0.0003
525,0.0002
526,0.0004
527,0.0003
528,0.0002
529,0.0002
530,0.0002
531,0.0004
532,0.0004
534,0.0005
535,0.0004
536,0.0001
537,0.0003
538,0.0003
540,0.0006
541,0.0004
542,0.0002
543,0.0002
544,0.0005
545,0.0006
546,0.0003
547,0.0002
549,0.0001
550,0.0006
551,0.0003
552,0.0004
553,0.0005
554,0.0004
555,0.0002
556,0.0001
557,0.0002
558,0.0002
559,0.0005
560,0.0006
561,0.0002
562,0.0003
564,0.0004
565,0.0002
566,0.0006
567,0.0004
568,0.0004
569,0.0001
570,0.0003
571,0.0003
572,0.0004
573,0.0002
574,0.0005
575,0.0004
576,0.0005
577,0.0002
578,0.0003
580,0.0001
581,0.0001
582,0.0006
583,0.0002
584,0.0003
585,0.0003
586,0.0001
587,0.0002
588,0.0004
589,0.0004
590,0.0004
591,0.0007
592,0.0001
593,0.0004
594,0.0002
595,0.0001
596,0.0002
597,0.0002
598,0.0002
599,0.0002
600,0.0005
601,0.0003
602,0.0002
603,0.0002
604,0.0003
605,0.0004
607,0.0004
608,0.0007
609,0.0002
610,0.0003
611,0.0003
612,0.0001
613,0.0001
614,0.0004
615,0.0006
616,0.0001
617,0.0003
618,0.0002
619,0.0002
620,0.0005
621,0.0003
622,0.0003
623,0.0003
624,0.0001
625,0.0005
626,0.0002
627,0.0002
628,0.0001
629,0.0002
630,0.0004
631,0.0001
632,0.0003
633,0.0001
634,0.0003
635,0.0001
636,0.0004
637,0.0001
638,0.0004
640,0.0002
641,0.0005
642,0.0004
643,0.0004
644,0.0002
645,0.0002
646,0.0005
647,0.0003
648,0.0003
649,0.0005
650,0.0002
651,0.0006
652,0.0002
653,0.0005
654,0.0002
655,0.0006
656,0.0005
657,0.0002
658,0.0003
659,0.0004
660,0.0004
661,0.0002
662,0.0004
663,0.0002
664,0.0002
665,0.0001
666,0.0005
667,0.0005
669,0.0004
670,0.0002
671,0.0001
672,0.0002
673,0.0005
674,0.0004
675,0.0005
676,0.0002
677,0.0001
678,0.0002
679,0.0006
681,0.0003
682,0.0006
683,0.0002
684,0.0004
685,0.0004
686,0.0004
687,0.0002
688,0.0003
689,0.0002
691,0.0004
692,0.0004
693,0.0002
694,0.0003
695,0.0003
696,0.0002
697,0.0007
698,0.0002
699,0.0001
700,0.0002
701,0.0009
702,0.0001
703,0.0002
704,0.0002
705,0.0003
706,0.0004
707,0.0003
708,0.0001
709,0.0003
710,0.0004
711,0.0002
712,0.0002
713,0.0008
714,0.0002
715,0.0002
716,0.0003
717,0.0002
718,0.0006
719,0.0005
720,0.0004
721,0.0001
722,0.0001
724,0.0002
725,0.0005
726,0.0002
727,0.0002
728,0.0002
729,0.0001
730,0.0001
731,0.0003
732,0.0006
734,0.0004
735,0.0003
736,0.0002
737,0.0006
738,0.0002
739,0.0004
740,0.0001
741,0.0001
742,0.0005
743,0.0002
744,0.0005
745,0.0001
746,0.0001
747,0.0005
748,0.0004
749,0.0001
750,0.0001
751,0.0002
752,0.0004
753,0.0003
754,0.0003
755,0.0002
756,0.0005
757,0.0003
758,0.0002
759,0.0003
760,0.0001
761,0.0003
762,0.0002
763,0.0003
764,0.0002
765,0.0003
766,0.0004
767,0.0002
768,0.0001
769,0.0001
770,0.0002
771,0.0002
772,0.0002
773,0.0006
774,0.0005
775,0.0003
776,0.0007
777,0.0004
779,0.0001
780,0.0005
781,0.0005
782,0.0004
783,0.0003
784,0.0003
785,0.0001
786,0.0001
787,0.0005
788,0.0002
789,0.0005
790,0.0004
791,0.0003
792,0.0002
793,0.0003
794,0.0003
795,0.0001
796,0.0007
797,0.0003
798,0.0004
799,0.0006
800,0.0001
801,0.0002
802,0.0004
803,0.0004
804,0.0002
805,0.0002
806,0.0002
807,0.0007
808,0.0004
809,0.0004
810,0.0003
811,0.0004
812,0.0002
813,0.0002
814,0.0005
815,0.0001
816,0.0006
817,0.0002
818,0.0006
819,0.0002
820,0.0003
821,0.0005
822,0.0005
823,0.0004
824,0.0001
825,0.0001
826,0.0002
827,0.0003
828,0.0002
829,0.0004
830,0.0004
831,0.0005
832,0.0004
833,0.0004
834,0.0003
835,0.0001
836,0.0003
837,0.0004
838,0.0005
839,0.0005
840,0.0007
841,0.0002
842,0.0002
843,0.0003
844,0.0002
845,0.0002
846,0.0004
847,0.0005
848,0.0002
849,0.0002
850,0.0003
851,0.0003
852,0.0001
853,0.0003
854,0.0006
855,0.0003
856,0.0003
857,0.0001
858,0.0007
859,0.0002
860,0.0002
861,0.0004
862,0.0007
863,0.0004
864,0.0004
865,0.0004
866,0.0002
867,0.0004
868,0.0005
869,0.0005
870,0.0005
871,0.0004
872,0.0005
873,0.0006
874,0.0004
875,0.0006
876,0.0004
877,0.0005
878,0.0001
879,0.0003
880,0.0001
881,0.0001
882,0.0006
883,0.0002
885,0.0003
886,0.0002
887,0.0007
888,0.0006
890,0.0005
891,0.0003
892,0.0004
893,0.0003
894,0.0004
895,0.0003
896,0.0004
897,0.0002
898,0.0008
899,0.0004
900,0.0003
901,0.0007
902,0.0004
903,0.0002
904,0.0004
905,0.0002
906,0.0002
907,0.0004
908,0.0005
909,0.0002
910,0.0003
911,0.0008
912,0.0006
913,0.0002
914,0.0002
915,0.0002
916,0.0003
917,0.0006
918,0.0003
919,0.0008
920,0.0003
921,0.001
922,0.0002
923,0.0007
924,0.0003
925,0.0005
926,0.0008
927,0.0002
928,0.0005
929,0.0002
930,0.0005
931,0.0002
932,0.0007
933,0.0006
934,0.0004
935,0.0002
936,0.0002
937,0.0004
938,0.0004
939,0.0003
940,0.0005
941,0.0006
942,0.0002
943,0.0002
944,0.0004
945,0.0005
946,0.001
947,0.0004
948,0.0007
949,0.0003
950,0.0002
951,0.0002
952,0.0005
953,0.0001
954,0.0003
955,0.0005
956,0.0008
957,0.0006
958,0.0007
959,0.0004
960,0.0005
961,0.0006
962,0.0007
963,0.0006
964,0.0005
965,0.0004
966,0.0007
967,0.0006
968,0.0003
969,0.0003
970,0.0002
971,0.0004
972,0.0005
973,0.0005
974,0.0006
975,0.0007
976,0.0008
977,0.0008
978,0.0005
979,0.0003
980,0.0006
981,0.0005
982,0.0005
983,0.0007
984,0.0003
985,0.0005
986,0.0007
987,0.0002
988,0.0005
989,0.0008
990,0.0007
991,0.0007
992,0.0005
993,0.0006
994,0.0004
995,0.0002
996,0.0003
997,0.0002
998,0.0009
999,0.0005
1000,0.0003
1001,0.0004
1002,0.0002
1003,0.0007
1004,0.0004
1005,0.0005
1006,0.0003
1007,0.0005
1008,0.0005
1009,0.0007
1010,0.0008
1011,0.0006
1012,0.0005
1013,0.0007
1014,0.0007
1015,0.0003
1016,0.0005
1017,0.0007
1018,0.0005
1019,0.0004
1020,0.0006
1021,0.0007
1022,0.0003
1023,0.0006
1024,0.0006
1025,0.0008
1026,0.0005
1027,0.0007
1028,0.0002
1029,0.0006
1030,0.0008
1031,0.0004
1032,0.0011
1033,0.0006
1034,0.0002
1035,0.0005
1036,0.0012
1037,0.001
1038,0.0008
1039,0.0009
1040,0.0004
1041,0.0006
1042,0.0005
1043,0.0005
1044,0.0006
1045,0.0004
1046,0.0004
1047,0.0014
1048,0.0006
1049,0.0008
1050,0.0006
1051,0.0003
1052,0.0005
1053,0.0007
1054,0.0006
1055,0.001
1056,0.0004
1057,0.0004
1058,0.0005
1059,0.0006
1060,0.0007
1061,0.0009
1062,0.0006
1063,0.0005
1064,0.0007
1065,0.0011
1066,0.0004
1067,0.0011
1068,0.0004
1069,0.0005
1070,0.0005
1071,0.0001
1072,0.0008
1073,0.0008
1074,0.0008
1075,0.0008
1076,0.0011
1077,0.0006
1078,0.0012
1079,0.0008
1080,0.0006
1081,0.0009
1082,0.0007
1083,0.0008
1084,0.001
1085,0.0009
1086,0.0006
1087,0.0008
1088,0.0006
1089,0.0007
1090,0.0008
1091,0.0008
1092,0.0005
1093,0.0011
1094,0.0009
1095,0.0011
1096,0.0009
1097,0.0005
1098,0.001
1099,0.0008
1100,0.0008
1101,0.0006
1102,0.0004
1103,0.0013
1104,0.0008
1105,0.0013
1106,0.0007
1107,0.001
1108,0.001
1109,0.0011
1110,0.0012
1111,0.0007
1112,0.0006
1113,0.001
1114,0.0011
1115,0.0012
1116,0.0013
1117,0.0012
1118,0.001
1119,0.001
1120,0.0006
1121,0.0004
1122,0.0008
1123,0.0012
1124,0.0011
1125,0.0007
1126,0.0011
1127,0.0006
1128,0.002
1129,0.001
1130,0.0005
1131,0.0005
1132,0.0011
1133,0.0011
1134,0.0008
1135,0.0009
1136,0.0011
1137,0.0014
1138,0.001
1139,0.0009
1140,0.0008
1141,0.0011
1142,0.0007
1143,0.0008
1144,0.0008
1145,0.0012
1146,0.0009
1147,0.0009
1148,0.0021
1149,0.001
1150,0.001
1151,0.001
1152,0.0011
1153,0.0013
1154,0.0007
1155,0.0011
1156,0.0008
1157,0.0012
1158,0.0008
1159,0.0015
1160,0.0005
1161,0.001
1162,0.0009
1163,0.0011
1164,0.0012
1165,0.0008
1166,0.0012
1167,0.0007
1168,0.0017
1169,0.0022
1170,0.0012
1171,0.0009
1172,0.0014
1173,0.0013
1174,0.0015
1175,0.0008
1176,0.0008
1177,0.0015
1178,0.0011
1179,0.0016
1180,0.0011
1181,0.0024
1182,0.0018
1183,0.0008
1184,0.0011
1185,0.0015
1186,0.0012
1187,0.0022
1188,0.0013
1189,0.0011
1190,0.0013
1191,0.0011
1192,0.0028
1193,0.0014
1194,0.001
1195,0.0019
1196,0.0014
1197,0.001
1198,0.0014
1199,0.0019
1200,0.0013
1201,0.001
1202,0.0011
1203,0.0016
1204,0.0014
1205,0.0014
1206,0.0016
1207,0.0011
1208,0.002
1209,0.0013
1210,0.001
1211,0.0018
1212,0.0024
1213,0.0012
1214,0.0019
1215,0.0011
1216,0.0012
1217,0.0013
1218,0.002
1219,0.0012
1220,0.0016
1221,0.0011
1222,0.0012
1223,0.001
1224,0.0017
1225,0.0017
1226,0.0011
1227,0.0021
1228,0.0018
1229,0.0013
1230,0.0015
1231,0.0015
1232,0.0014
1233,0.002
1234,0.0015
1235,0.0012
1236,0.0013
1237,0.0017
1238,0.0018
1239,0.0018
1240,0.0021
1241,0.0016
1242,0.0021
1243,0.0011
1244,0.0016
1245,0.0023
1246,0.003
1247,0.0018
1248,0.0019
1249,0.0019
1250,0.0018
1251,0.0023
1252,0.0019
1253,0.0019
1254,0.0018
1255,0.0016
1256,0.0019
1257,0.0018
1258,0.0012
1259,0.0018
1260,0.0012
1261,0.0023
1262,0.0011
1263,0.0019
1264,0.0024
1265,0.0026
1266,0.0017
1267,0.0022
1268,0.0022
1269,0.0015
1270,0.0013
1271,0.0026
1272,0.0021
1273,0.0016
1274,0.0017
1275,0.0019
1276,0.0028
1277,0.0019
1278,0.0018
1279,0.0014
1280,0.0023
1281,0.0021
1282,0.0011
1283,0.0022
1284,0.0021
1285,0.0022
1286,0.0017
1287,0.0019
1288,0.0018
1289,0.0015
1290,0.0021
1291,0.0028
1292,0.0023
1293,0.0022
1294,0.0021
1295,0.0029
1296,0.002
1297,0.0018
1298,0.0023
1299,0.002
1300,0.0027
1301,0.0018
1302,0.002
1303,0.0025
1304,0.0021
1305,0.0022
1306,0.0023
1307,0.0019
1308,0.0022
1309,0.0021
1310,0.0013
1311,0.0025
1312,0.0022
1313,0.0023
1314,0.0033
1315,0.0018
1316,0.0021
1317,0.0027
1318,0.0018
1319,0.0028
1320,0.0023
1321,0.0031
1322,0.0015
1323,0.0018
1324,0.002
1325,0.0017
1326,0.0023
1327,0.0023
1328,0.0027
1329,0.0024
1330,0.0027
1331,0.0043
1332,0.0025
1333,0.0028
1334,0.003
1335,0.0022
1336,0.0019
1337,0.0025
1338,0.0015
1339,0.0034
1340,0.0025
1341,0.0021
1342,0.0017
1343,0.0023
1344,0.0015
1345,0.0033
1346,0.0024
1347,0.0033
1348,0.0027
1349,0.0024
1350,0.0025
1351,0.0027
1352,0.0035
1353,0.0035
1354,0.003
1355,0.0022
1356,0.0026
1357,0.002
1358,0.003
1359,0.0023
1360,0.0029
1361,0.0028
1362,0.0032
1363,0.0033
1364,0.0035
1365,0.0029
1366,0.003
1367,0.0014
1368,0.0029
1369,0.0026
1370,0.0027
1371,0.0025
1372,0.0035
1373,0.0029
1374,0.0033
1375,0.003
1376,0.0028
1377,0.0027
1378,0.0025
1379,0.0033
1380,0.002
1381,0.0029
1382,0.003
1383,0.0026
1384,0.0024
1385,0.0024
1386,0.0029
1387,0.0024
1388,0.0017
1389,0.0019
1390,0.0032
1391,0.0029
1392,0.0032
1393,0.0024
1394,0.0032
1395,0.0026
1396,0.0035
1397,0.0023
1398,0.0035
1399,0.004
1400,0.0028
1401,0.0027
1402,0.0029
1403,0.0041
1404,0.0028
1405,0.0023
1406,0.0031
1407,0.002
1408,0.0025
1409,0.004
1410,0.0031
1411,0.0023
1412,0.0025
1413,0.0029
1414,0.002
1415,0.002
1416,0.0027
1417,0.002
1418,0.0034
1419,0.0025
1420,0.0017
1421,0.0016
1422,0.0031
1423,0.0027
1424,0.0031
1425,0.0024
1426,0.0031
1427,0.0024
1428,0.0023
1429,0.0023
1430,0.0017
1431,0.0025
1432,0.0019
1433,0.0024
1434,0.0031
1435,0.0031
1436,0.002
1437,0.002
1438,0.0028
1439,0.0028
1440,0.0033
1441,0.0023
1442,0.0032
1443,0.002
1444,0.0017
1445,0.0024
1446,0.002
1447,0.002
1448,0.0024
1449,0.0021
1450,0.0028
1451,0.0022
1452,0.0016
1453,0.0027
1454,0.0028
1455,0.0032
1456,0.0018
1457,0.0015
1458,0.0019
1459,0.0025
1460,0.0017
1461,0.002
1462,0.0019
1463,0.0026
1464,0.0021
1465,0.0019
1466,0.0019
1467,0.0014
1468,0.0018
1469,0.0018
1470,0.0015
1471,0.0022
1472,0.0019
1473,0.002
1474,0.002
1475,0.0013
1476,0.0016
1477,0.0012
1478,0.0011
1479,0.0016
1480,0.0015
1481,0.0012
1482,0.0016
1483,0.0013
1484,0.0009
1485,0.0013
1486,0.0017
1487,0.0009
1488,0.0017
1489,0.0014
1490,0.0012
1491,0.0006
1492,0.0012
1493,0.001
1494,0.001
1495,0.0007
1496,0.0016
1497,0.0018
1498,0.0012
1499,0.0005
1500,0.0016
1501,0.001
1502,0.0011
1503,0.0011
1504,0.0008
1505,0.0007
1506,0.0007
1507,0.0007
1508,0.0005
1509,0.0006
1510,0.0013
1511,0.0006
1512,0.001
1513,0.0005
1514,0.0008
1515,0.0006
1516,0.0014
1517,0.0006
1518,0.0011
1519,0.0007
1520,0.0007
1521,0.0006
1522,0.0002
1523,0.0005
1524,0.0002
1525,0.0007
1526,0.0002
1527,0.0006
1528,0.0008
1529,0.0006
1530,0.0003
1531,0.0001
1532,0.0004
1533,0.0002
1534,0.0002
1535,0.0004
1536,0.0004
1537,0.0001
1538,0.0002
1539,0.0002
1540,0.0002
1541,0.0008
1542,0.0001
1543,0.0003
1545,0.0005
1547,0.0003
1548,0.0003
1550,0.0001
1551,0.0002
1552,0.0001
1554,0.0001
1556,0.0001
1557,0.0002
1558,0.0002
1559,0.0002
1563,0.0003
1564,0.0001
1565,0.0001
1566,0.0001
1567,0.0001
1568,0.0001
1569,0.0001
1573,0.0001
1575,0.0001
1584,0.0001
1598,0.0001
